date,time,Air_Temp,Barometric_Press,Dew_Point,Relative_Humidity,Wind_Dir,Wind_Gust,Wind_Speed
2013_03_20,9:54:07,38.5,27.5,36.5,92.2,298,6,3.4
2013_03_20,10:00:30,38.6,27.5,36.5,92,298,6,4.4
2013_03_20,10:06:52,38.7,27.5,36.6,92,298,6,3
2013_03_20,10:13:16,38.8,27.5,36.7,92,298,6,1
2013_03_20,10:19:39,38.8,27.5,36.7,92,298,6,2.2
2013_03_20,10:26:02,38.9,27.5,36.8,92,298,6,2.6
2013_03_20,10:32:25,39,27.5,36.9,92,298,6,3.4
2013_03_20,10:38:46,39.1,27.5,37,92,298,5,3
2013_03_20,10:45:09,39.1,27.5,37,92,298,5,3.6
2013_03_20,10:51:38,39.2,27.5,37.1,92,298,5,2.2
2013_03_20,10:58:00,39.3,27.5,37.2,92,298,5,2.8
2013_03_20,11:04:25,39.3,27.5,37.2,92,298,2,1
2013_03_20,11:10:47,39.3,27.5,37.2,92,298,3,2.4
2013_03_20,11:17:09,39.3,27.5,37.3,92.6,298,3,2.2
2013_03_20,11:23:31,39.3,27.5,37.4,93,298,3,0.6
2013_03_20,11:29:53,39.3,27.5,37.4,93,298,3,0
2013_03_20,11:36:16,39.3,27.5,37.4,93,314.4,4,2.4
2013_03_20,11:42:43,39.4,27.5,37.5,93,287.8,6,4.8
2013_03_20,11:49:05,39.4,27.5,37.5,93,276,6,4.2
2013_03_20,11:55:28,39.4,27.5,37.5,93,276,6,3.6
2013_03_20,12:01:50,39.5,27.5,37.6,93,276,6,2.4
2013_03_20,12:08:12,39.5,27.5,37.6,93,291.8,6,4
2013_03_20,12:14:34,39.5,27.5,37.6,93,305.6,6,3.8
2013_03_20,12:20:56,39.5,27.5,37.7,93.4,313,6,3.8
2013_03_20,12:27:18,39.6,27.5,38,94,327,6,4.2
2013_03_20,12:33:41,39.8,27.5,38.2,94,273.4,7,4
2013_03_20,12:40:04,39.8,27.5,38.2,94,286.8,7,5.4
2013_03_20,12:46:26,40,27.5,38.2,93.4,350.8,9,6
2013_03_20,12:52:48,40.1,27.5,38.2,93,76,9,6.2
2013_03_20,12:59:10,40.1,27.5,38.2,93,353.2,9,6.6
2013_03_20,13:05:34,40.1,27.5,38.5,94,146.6,8,7
2013_03_20,13:11:57,40.2,27.5,38.6,94,355,9,7.6
2013_03_20,13:18:22,40.4,27.4,38.8,94,267.8,12,7.6
2013_03_20,13:24:44,40.3,27.4,38.7,94,295.2,12,6.4
2013_03_20,13:31:07,40.2,27.4,38.6,94,291.6,12,7.2
2013_03_20,13:37:29,40.1,27.4,38.5,94,288.8,11,9.2
2013_03_20,13:43:51,40.3,27.4,38.7,94,291,11,8
2013_03_20,13:50:14,40.6,27.4,39,94,297.6,11,6.6
2013_03_20,13:56:36,40.9,27.4,39,93,296.8,11,7.4
2013_03_20,14:03:03,41,27.4,39.9,96,316.8,11,5.6
2013_03_20,14:09:26,41,27.4,40.2,97,297.8,7,5.6
2013_03_20,14:15:48,41,27.4,39.1,93,316,11,6.8
2013_03_20,14:22:11,42,27.4,39.9,92.2,269,33,18.2
2013_03_20,14:28:33,44.1,27.5,40.4,86.6,206.8,33,15.6
2013_03_20,14:34:55,44.7,27.5,41.1,86.8,160.8,32,17.2
2013_03_20,14:41:17,45.2,27.4,41,85.2,135,35,17.8
2013_03_20,14:47:40,45.8,27.4,41.1,83.6,172.2,35,15.6
2013_03_20,14:54:03,45.4,27.4,40.8,83.8,137,35,17.4
2013_03_20,15:00:25,44.7,27.4,40.7,85.6,135.2,35,14.8
2013_03_20,15:06:46,44.9,27.4,41,86,179.2,21,14.6
2013_03_20,15:13:08,46.2,27.4,41.1,82.2,166,28,14
2013_03_20,15:19:31,46.7,27.4,41,80.2,136,28,12
2013_03_20,15:25:54,46.5,27.4,41,81,114,28,14.6
2013_03_20,15:32:19,45.6,27.4,40.3,81.8,105.4,28,14.6
2013_03_20,15:38:40,45.7,27.4,40.3,81.4,117.4,22,16
2013_03_20,15:45:02,45.5,27.4,40.3,82,106.6,22,15
2013_03_20,15:51:30,45.9,27.4,40.4,80.8,116.6,22,14.8
2013_03_20,15:57:53,47,27.4,40.6,78.4,149.6,27,18.2
2013_03_20,16:04:15,48.1,27.4,40.7,75.2,167.6,24,16.4
2013_03_20,16:10:37,48.2,27.5,40.6,74.8,153,34,24.8
2013_03_20,16:16:59,48.1,27.5,40.6,75.2,157.8,34,20.2
2013_03_20,16:23:21,48,27.5,40.5,75,174,44,24.4
2013_03_20,16:29:44,48,27.5,40.2,74.2,164.6,47,23.8
2013_03_20,16:36:07,48.1,27.5,40,73.4,182.2,34,19.8
2013_03_20,16:42:29,47.6,27.5,40.3,75.8,166.6,34,16.8
2013_03_20,16:48:51,47.9,27.5,40,74,170,34,19
2013_03_20,16:55:14,48,27.5,40,73.8,178.6,34,15.8
2013_03_20,17:10:14,47.6,27.5,39.7,74,163.6,26,15.4
2013_03_20,17:16:35,47.3,27.5,39.6,74.4,163.6,26,12
2013_03_20,17:22:57,47,27.5,39.5,75,175.2,26,15.6
2013_03_20,17:29:19,46.9,27.5,39.4,75,211.6,26,16
2013_03_20,17:35:41,46.4,27.5,39.2,75.8,174.8,40,25.2
2013_03_20,17:42:03,45.5,27.5,38.7,77,159.4,40,13.6
2013_03_20,17:48:26,43,27.5,37.2,79.8,263.4,43,18.4
2013_03_20,17:54:48,41.5,27.5,36.4,82,240.4,44,18
2013_03_20,18:01:14,40.9,27.5,36.3,83.6,146.2,44,17.2
2013_03_20,18:07:36,41.2,27.5,36.6,83.6,163.4,35,21.4
2013_03_20,18:13:58,41.6,27.5,36.5,82,162,35,15.4
2013_03_20,18:20:23,40.3,27.5,36.6,86.6,105.6,35,15.6
2013_03_20,18:26:44,39.5,27.5,36.2,88,182.8,35,8.8
2013_03_20,18:33:07,39.8,27.5,35.8,85.2,219.8,35,12.4
2013_03_20,18:39:29,40,27.5,35.3,83,118.2,34,13
2013_03_20,18:45:51,40.8,27.5,35.8,82.2,129,47,19.8
2013_03_20,18:52:13,40.4,27.5,35,81,173.8,47,16.4
2013_03_20,18:58:34,40.6,27.5,35.3,81.4,151.6,47,15.2
2013_03_20,19:04:57,39.6,27.5,35.2,83.8,123.2,19,12.8
2013_03_20,19:11:19,39.6,27.5,35.2,84.2,149.2,19,12.8
2013_03_20,19:17:42,40.5,27.5,35.6,82.6,141,19,13.2
2013_03_20,19:24:04,41.1,27.5,35.7,81.2,159.4,19,11.4
2013_03_20,19:30:26,42.4,27.5,36,78,179.8,25,19.2
2013_03_20,19:36:53,44.1,27.5,35.8,72.2,188.8,33,22.4
2013_03_20,19:43:16,44.7,27.5,35.2,69.2,175.4,34,25
2013_03_20,19:49:38,44.8,27.5,34.9,67.8,172.6,34,21.8
2013_03_20,19:56:01,44.5,27.5,35.4,70.2,174.4,34,18.6
2013_03_20,20:02:24,44.2,27.5,35,69.8,157.2,34,17.8
2013_03_20,20:08:46,44.4,27.5,34.4,67.8,154.2,31,22.8
2013_03_20,20:15:09,44.8,27.6,33.5,64.2,149.6,40,23.8
2013_03_20,20:21:39,44.9,27.6,33.7,64.6,142.8,43,26
2013_03_20,20:28:02,44.9,27.6,33,62.6,121,56,26.2
2013_03_20,20:34:27,44.9,27.6,32.8,62.2,130.4,35,22.4
2013_03_20,20:40:49,45,27.6,32.6,61.6,127,52,26.2
2013_03_20,20:47:12,44.9,27.6,32.5,61.4,142.6,52,21.8
2013_03_20,20:53:34,44.9,27.6,32.1,60.4,154,52,23.8
2013_03_20,20:59:57,44.7,27.6,32.5,61.8,166.4,52,20.6
2013_03_20,21:06:19,44.5,27.6,32.8,63.2,149.8,37,19.2
2013_03_20,21:12:42,44.5,27.6,32.8,63.2,172.8,40,16.6
2013_03_20,21:19:09,44.3,27.6,33.2,64.8,154.4,40,20
2013_03_20,21:25:32,44.1,27.6,33.5,66,158.6,40,20
2013_03_20,21:31:54,44,27.6,33,65,163.2,40,22.6
2013_03_20,21:38:18,44,27.6,32.7,64.2,153.2,49,23.2
2013_03_20,21:44:41,43.8,27.6,32.8,65,148.8,60,27.4
2013_03_20,21:51:03,43.4,27.6,32.9,66.2,159.4,60,25.4
2013_03_20,21:57:26,43.3,27.6,32.9,66.6,168.2,60,23.2
2013_03_20,22:03:48,43.3,27.6,32.5,65.4,168.2,60,26.8
2013_03_20,22:10:11,43.2,27.6,32.3,65,162,36,21
2013_03_20,22:16:35,43.1,27.6,31.9,64.2,171,48,24.4
2013_03_20,22:22:57,43,27.6,31.6,63.8,152,52,27.8
2013_03_20,22:29:19,42.8,27.6,31.4,63.8,153.2,58,23
2013_03_20,22:35:41,42.6,27.6,31.2,63.6,148.2,56,23.2
2013_03_20,22:42:04,42.5,27.6,31.1,63.8,145.2,56,21
2013_03_20,22:48:28,42.4,27.6,31,63.8,131.4,56,24
2013_03_20,22:54:51,42.2,27.6,30.8,63.6,143.4,56,13
2013_03_20,23:01:17,42.1,27.6,30.5,63.2,148.2,56,18.4
2013_03_20,23:07:41,42,27.6,30.3,63,111.4,43,19.4
2013_03_20,23:14:06,42,27.6,30.5,63.4,159.6,52,21.8
2013_03_20,23:20:31,41.9,27.6,30.5,63.8,164.8,52,26.6
2013_03_20,23:26:53,41.8,27.6,30.3,63.6,162.8,52,23.2
2013_03_20,23:33:16,41.6,27.6,30.4,64.2,157.2,52,24.2
2013_03_20,23:39:39,41.4,27.6,30.7,65.6,149.8,53,25.8
2013_03_20,23:46:02,41,27.6,30.8,66.8,170.6,53,20
2013_03_20,23:52:24,40.8,27.6,31,67.6,163,53,22.6
2013_03_20,23:58:46,40.7,27.6,31,67.8,141.6,53,30.4
2013_03_21,0:05:08,40.7,27.6,30.9,67.8,165,51,15
2013_03_21,0:11:36,40.5,27.6,30.9,68.2,185.8,51,17
2013_03_21,0:17:59,40.4,27.6,30.9,68.8,150.6,55,29.4
2013_03_21,0:24:21,40.1,27.6,30.9,69.4,185,55,29
2013_03_21,0:30:44,39.7,27.6,30.8,70.2,148,69,19.6
2013_03_21,0:37:06,39.6,27.7,30.6,70,142,58,28.8
2013_03_21,0:43:28,39.6,27.7,30.5,69.6,172,58,18.4
2013_03_21,0:49:50,39.5,27.7,30.9,71,152.4,67,33
2013_03_21,0:56:13,39.4,27.7,30.4,70,186.8,67,27.8
2013_03_21,1:02:35,39.2,27.7,30.5,70.6,181.4,67,25.4
2013_03_21,1:08:57,39,27.7,30.5,71.2,161.6,49,28.6
2013_03_21,1:15:20,38.9,27.7,30.8,72.2,153.4,53,23
2013_03_21,1:21:43,38.8,27.7,30.2,71,137.4,53,23.4
2013_03_21,1:28:06,38.8,27.7,29.9,70,147.2,53,18.2
2013_03_21,1:34:29,38.6,27.7,30,70.8,184.2,52,19.2
2013_03_21,1:40:52,38.5,27.7,29.9,71,158.8,72,25.6
2013_03_21,1:47:18,38.4,27.7,30,71.4,162,72,25.6
2013_03_21,1:53:40,38.3,27.7,30,71.8,109.8,72,30
2013_03_21,2:00:03,38.3,27.7,29.9,71.4,190.8,72,26.2
2013_03_21,2:06:33,38.2,27.7,29,69.2,168.2,67,21.8
2013_03_21,2:12:55,38.3,27.7,28.9,68.8,159.4,67,29
2013_03_21,2:19:21,38.1,27.7,28.5,68,167.6,67,31.4
2013_03_21,2:25:44,38,27.7,28.6,68.8,165,67,27.8
2013_03_21,2:32:07,37.7,27.7,28.4,68.8,199,67,29.8
2013_03_21,2:38:34,37.5,27.7,28.4,69.4,151.4,48,24.2
2013_03_21,2:45:02,37.2,27.7,27.6,68.2,183.4,48,19
2013_03_21,2:51:35,37,27.7,27.5,68.2,179.6,48,19.8
2013_03_21,2:58:02,36.8,27.7,27.1,67.8,150.6,48,26
2013_03_21,3:04:30,36.5,27.7,26.6,66.8,155.6,52,26.2
2013_03_21,3:10:53,36.4,27.7,26.3,66.6,142.4,52,23.6
2013_03_21,3:17:19,36.4,27.7,25.7,65,136,52,20.8
2013_03_21,3:23:42,36.4,27.7,25.6,64.6,177,55,23
2013_03_21,3:30:05,36.3,27.7,25.3,64,159.4,55,19.6
2013_03_21,3:36:35,36.4,27.7,25.1,63.2,162.4,34,15.6
2013_03_21,3:42:58,36.4,27.7,25.9,65.2,181.8,37,17.2
2013_03_21,3:49:24,36.2,27.7,25.6,64.8,166.8,37,9.8
2013_03_21,3:55:48,35.8,27.7,25.4,65.4,240.2,37,14.2
2013_03_21,4:10:14,35.6,27.7,26.3,68.6,164.2,40,15.6
2013_03_21,4:16:36,35.6,27.7,26.1,68.2,200.8,40,20.6
2013_03_21,4:22:58,35.5,27.7,26.2,68.6,204.4,40,27.2
2013_03_21,4:29:21,35.8,27.7,26.8,69.6,199.4,40,27.6
2013_03_21,4:35:43,35.7,27.7,26.8,69.6,193.8,41,27.2
2013_03_21,4:42:06,35.8,27.7,26.6,69,204.4,41,29
2013_03_21,4:48:28,36,27.7,26.9,69.2,205,41,32.6
2013_03_21,4:54:51,36,27.8,26.2,67.4,193.4,41,33.2
2013_03_21,5:01:17,35.7,27.8,25.9,67.2,204.2,53,28.8
2013_03_21,5:07:40,35.6,27.8,25.4,66,194.8,44,31.6
2013_03_21,5:15:03,35.4,27.8,25.8,67.6,180,50,32.6
2013_03_21,5:21:33,35.3,27.8,25.5,67,179.8,50,29.8
2013_03_21,5:27:55,35.2,27.8,25.3,66.6,192.2,50,30
2013_03_21,5:34:21,35.1,27.8,25.6,67.8,187.6,39,30.8
2013_03_21,5:40:43,34.7,27.8,26,70,177.6,47,25.6
2013_03_21,5:47:07,34.5,27.8,25.4,69,193.2,54,25.8
2013_03_21,5:53:43,34.4,27.8,25.3,69.2,175.6,54,24.4
2013_03_21,6:00:18,34.2,27.8,25.2,69.2,196.8,54,14.4
2013_03_21,6:06:55,34.1,27.8,25.4,70,184.4,41,21.8
2013_03_21,6:13:30,34.1,27.8,25.5,70.4,173.8,41,29.2
2013_03_21,6:20:07,34,27.8,25.3,70,182.8,47,26.2
2013_03_21,6:26:42,33.9,27.8,25.3,70.2,191.8,47,25
2013_03_21,6:33:20,33.8,27.8,25.8,72,195.2,47,19.6
2013_03_21,6:39:55,33.7,27.8,25.2,70.4,189.8,45,27.4
2013_03_21,6:46:31,33.5,27.8,25.3,71.4,171.8,52,25.2
2013_03_21,6:53:07,33.4,27.8,25.5,72.2,187.2,52,15.4
2013_03_21,6:59:43,33.5,27.8,25.2,71.4,163.6,52,21.4
2013_03_21,7:06:18,33.6,27.8,24.9,70,197,42,19.6
2013_03_21,7:12:54,33.8,27.8,24.6,68.8,167.4,42,19.8
2013_03_21,7:19:31,34,27.8,24.6,68.2,162.6,43,22
2013_03_21,7:25:54,34,27.8,24.3,67,177,44,21.2
2013_03_21,7:32:20,34,27.8,23.9,66.2,188.2,44,23.2
2013_03_21,7:38:43,34.1,27.8,24,66.4,172,40,16.8
2013_03_21,7:45:07,34.3,27.8,24.6,67.4,161.4,40,16.2
2013_03_21,7:51:38,34.2,27.8,24.4,66.8,156.2,42,14.2
2013_03_21,7:58:02,34.1,27.8,24,66.2,135.2,42,9.2
2013_03_21,8:04:27,34.1,27.8,23.9,66,246.2,34,11.2
2013_03_21,8:10:50,34.2,27.8,23.9,65.6,104,34,11.6
2013_03_21,8:17:26,34.3,27.8,24.4,66.6,110.4,36,16.2
2013_03_21,8:24:03,34.2,27.8,24.3,66.8,190.8,36,12.8
2013_03_21,8:30:39,34.1,27.8,24.4,67.2,198.8,36,15.2
2013_03_21,8:37:15,34.1,27.8,24.6,67.8,152.6,45,16.8
2013_03_21,8:43:50,34.2,27.8,24.8,68.2,198,45,17.4
2013_03_21,8:50:29,34.3,27.8,25.3,69.4,173.8,45,23.2
2013_03_21,8:57:05,34.4,27.8,25.2,68.8,174.2,45,28.4
2013_03_21,9:03:42,34.5,27.8,25.2,68.6,153.8,46,25.4
2013_03_21,9:10:17,34.5,27.8,25.1,68,169.8,46,29.8
2013_03_21,9:16:54,34.6,27.8,25.3,68.6,167.4,46,26.6
2013_03_21,9:23:30,34.7,27.8,25.6,69.2,170.2,46,25
2013_03_21,9:30:06,34.8,27.8,25.8,69.2,161.2,46,23.8
2013_03_21,9:36:46,35,27.8,26.1,69.4,164.6,41,21.4
2013_03_21,9:43:23,35.2,27.8,25.8,68.2,163.2,41,22.6
2013_03_21,9:49:59,35.3,27.8,25.5,67.2,168,41,20.8
2013_03_21,9:56:36,35.4,27.8,25.2,66,166.8,41,21
2013_03_21,10:03:13,35.5,27.8,24.7,64.4,165.4,41,20.4
2013_03_21,10:09:50,35.7,27.8,25.2,65.2,158.2,37,25.2
2013_03_21,10:16:25,35.6,27.8,25.5,66.4,166.2,48,22.8
2013_03_21,10:23:02,35.6,27.8,25.5,66.4,157.6,48,24.2
2013_03_21,10:29:38,35.5,27.9,24.7,64.4,174,48,19.2
2013_03_21,10:36:14,35.5,27.9,25.6,66.8,166,49,21.2
2013_03_21,10:42:50,35.5,27.9,25.3,66.2,163.6,49,18.8
2013_03_21,10:49:29,35.5,27.9,25.8,67.4,162.6,49,23.2
2013_03_21,10:56:06,35.6,27.9,25.8,67,161.6,49,21.8
2013_03_21,11:02:42,35.8,27.9,25.7,66.2,184.8,49,21.6
2013_03_21,11:09:19,36.3,27.9,26.1,66,184.8,41,15.4
2013_03_21,11:15:55,36.4,27.9,25.4,64,164.8,41,20.2
2013_03_21,11:22:31,36.7,27.9,25.3,63,148,41,16.6
2013_03_21,11:29:08,36.8,27.9,25.5,63.2,171,41,17.4
2013_03_21,11:35:44,36.8,27.9,25.2,62.6,159.2,32,21.8
2013_03_21,11:59:29,37.1,27.9,26.2,64.6,178.6,44,12.8
2013_03_21,12:05:52,37.1,27.9,26.1,64,160.2,31,17.6
2013_03_21,12:12:16,37.3,27.9,26.7,65.2,153.2,31,18
2013_03_21,12:18:39,37.1,27.9,26.6,65.4,177.4,38,13.6
2013_03_21,17:10:14,39.4,27.8,25.4,56.8,164.4,32,17.6
2013_03_21,17:16:37,39.1,27.8,25.3,57.4,178.2,32,16
2013_03_21,17:23:00,39.1,27.8,24.2,54.8,181.6,32,15.8
2013_03_21,17:29:24,39.2,27.8,25.6,57.8,164.8,32,11
2013_03_21,17:35:48,39.2,27.8,25.8,58.2,145.6,21,15
2013_03_21,17:42:12,39.3,27.8,25.1,56.4,157.2,25,14
2013_03_21,17:48:36,39.5,27.8,25.2,56.2,168.4,25,14.4
2013_03_21,17:55:00,39.6,27.8,25.3,56.4,194.6,25,17.8
2013_03_21,18:01:23,39.7,27.8,24.9,55,210,27,12.6
2013_03_21,18:07:47,39.7,27.9,24.7,54.6,178.6,20,7.6
2013_03_21,18:14:11,39.7,27.9,25.2,55.8,227.8,20,10.6
2013_03_21,18:20:35,39.3,27.9,24.5,55.2,237.2,20,10.4
2013_03_21,18:26:59,39.4,27.8,23.6,52.8,264.8,23,9.2
2013_03_21,18:33:27,39,27.9,25.2,57.6,229.2,30,9.8
2013_03_21,18:39:50,37,27.9,27.7,68.8,224.6,30,15.6
2013_03_21,18:46:19,37.8,27.9,26.8,64.2,221,30,13.4
2013_03_21,18:52:44,38.3,27.9,25.6,60,214.8,30,15.8
2013_03_21,18:59:08,38.1,27.9,25.1,59.2,202.4,32,19.8
2013_03_21,19:05:33,37.8,27.9,25.7,61.4,233,25,16.6
2013_03_21,19:11:58,37.3,27.9,26.2,64,244.6,29,17.6
2013_03_21,19:18:25,36.5,27.9,28.1,71.2,236.4,29,19.8
2013_03_21,19:24:49,35.5,27.9,29,77,239,29,11.2
2013_03_21,19:31:19,35.5,27.9,28.3,74.8,198.8,29,14
2013_03_21,19:37:43,36.3,27.9,27.4,70,204.8,23,18.2
2013_03_21,19:44:07,37,27.9,27.2,67.4,214.8,23,16.4
2013_03_21,19:50:33,37.4,27.9,26.5,64.4,199.6,26,18.4
2013_03_21,19:56:57,37.5,27.9,26,62.6,213.4,26,16.4
2013_03_21,20:03:25,37.5,27.9,26.2,63.2,203.4,26,16
2013_03_21,20:09:49,37.5,27.9,26.4,64,189.4,19,15
2013_03_21,20:16:18,37.5,27.9,27.4,66.6,152,19,10.4
2013_03_21,20:22:42,37.2,27.9,27.9,68.8,139.2,19,7.6
2013_03_21,20:29:06,36.9,27.9,27.8,69.2,135,19,6
2013_03_21,20:35:33,36.9,27.9,28.3,70.8,131,11,9.2
2013_03_21,20:41:57,36.7,27.9,28.3,71.4,136.2,13,10.2
2013_03_21,20:48:25,36.5,27.9,28.1,71.2,154.6,13,10
2013_03_21,20:54:49,36.6,27.9,28.4,72,187.2,13,7.8
2013_03_21,21:01:19,37,27.9,27.6,68.4,175,20,12.4
2013_03_21,21:07:43,37.1,27.9,27.9,69.2,148.6,13,9
2013_03_21,21:14:07,37,27.9,27.2,67.2,138.8,16,9
2013_03_21,21:20:33,37,27.9,27.7,68.8,138.2,16,6.2
2013_03_21,21:26:57,36.8,27.9,26.8,66.6,214.4,16,2.2
2013_03_21,21:33:26,36.5,27.9,26.4,66.4,79.2,16,1.8
2013_03_21,21:39:49,36.4,27.9,26.5,67,75.8,5,0.4
2013_03_21,21:46:19,36.4,27.9,27.6,70.2,121.8,12,10
2013_03_21,21:52:43,36.4,27.9,27.7,70.4,121.4,12,7.2
2013_03_21,21:59:07,36.5,27.9,27.3,69,161.8,12,4.4
2013_03_21,22:05:33,36.5,27.9,26.8,67.6,169.2,6,4.4
2013_03_21,22:11:57,36.4,27.9,28,71.4,151.4,9,6.6
2013_03_21,22:18:25,36.4,27.9,28,71.2,148,10,7
2013_03_21,22:24:49,36.4,27.9,27.4,69.6,184.2,13,4.8
2013_03_21,22:31:19,36.4,27.9,26.8,67.8,185.4,13,3.4
2013_03_21,22:37:44,36.3,27.9,28.1,71.8,146.4,12,8.4
2013_03_21,22:44:08,36.2,27.9,28.1,72,158.4,12,9
2013_03_21,22:50:34,36.4,27.9,28.2,71.8,165,17,12
2013_03_21,22:56:58,36.2,27.9,28.3,72.8,128.4,17,13.4
2013_03_21,23:03:28,36.2,27.9,28.3,72.8,134.8,17,11
2013_03_21,23:09:55,36.2,27.9,27.6,70.6,130.6,14,10.4
2013_03_21,23:16:23,36.2,27.9,27.2,69.6,128.2,14,8.8
2013_03_21,23:22:47,36.1,27.9,28.1,72.2,135.8,14,10.4
2013_03_21,23:29:12,35.9,27.9,28.2,73.4,139,15,12.8
2013_03_21,23:35:36,36,27.9,26.6,68.4,123.2,14,8
2013_03_21,23:42:01,36,27.9,28.4,73.4,140,14,10.4
2013_03_21,23:48:28,35.8,27.9,28.3,74,145.8,14,11.2
2013_03_21,23:54:52,35.6,27.9,27.8,72.8,135.6,14,10
2013_03_22,0:01:21,35.6,27.9,28,73.6,139.4,14,10.2
2013_03_22,0:07:50,35.7,27.9,28.3,74,126.2,13,10.4
2013_03_22,0:14:14,35.9,27.9,26.8,69.2,125.6,13,9.2
2013_03_22,0:20:38,35.8,27.9,27.8,72.4,145,17,13.2
2013_03_22,0:27:03,35.4,27.9,28.9,76.8,142.4,17,12.6
2013_03_22,0:33:28,35.1,27.9,29.1,78.6,140.6,17,12.2
2013_03_22,0:39:52,35,27.9,28.1,75.6,148,14,8.6
2013_03_22,0:46:20,35.2,27.9,28.5,76.2,132.4,15,9
2013_03_22,0:52:44,35.2,27.9,27.3,72.8,128.6,15,5.2
2013_03_22,0:59:08,35.3,27.9,27.5,73,122.2,15,10.4
2013_03_22,1:05:33,35.4,27.9,27.2,71.8,133.4,18,12.2
2013_03_22,1:11:58,35.5,27.9,26.9,70.8,174.6,18,7.4
2013_03_22,1:18:26,35.3,27.9,26.2,69,196.2,18,1.4
2013_03_22,1:24:49,35.2,27.9,26.3,69.4,131.2,18,2.6
2013_03_22,1:31:20,35.2,27.9,26,68.8,35.8,18,2.6
2013_03_22,1:37:44,35.2,27.9,26.7,70.8,246.6,16,5.6
2013_03_22,1:44:08,35.4,27.9,25.6,67.2,237.6,18,8
2013_03_22,1:50:33,35.2,27.9,26.6,70.6,198.6,18,11.4
2013_03_22,1:56:58,34.8,27.9,26.4,71,201.6,18,6.2
2013_03_22,2:03:26,34.8,27.9,27.1,73.4,192,18,5.8
2013_03_22,2:09:49,34.7,27.9,27.5,74.6,170,12,5.8
2013_03_22,2:16:20,34.5,27.9,27.8,76.4,179.2,12,3.6
2013_03_22,2:22:43,34.3,27.9,27.5,75.8,183.8,12,6.2
2013_03_22,2:29:07,34.2,27.9,28.2,78.2,144.2,17,10.6
2013_03_22,2:35:35,33.9,27.9,29.3,82.8,119.8,16,13.6
2013_03_22,2:42:02,33.5,27.9,29.2,84.2,116.8,18,13.2
2013_03_22,2:48:27,33.2,27.9,29.5,85.8,117.6,18,14.6
2013_03_22,2:54:53,33.2,27.9,29.4,85.8,111.4,18,12.2
2013_03_22,3:01:21,33.3,27.9,29.6,86,122,18,11.8
2013_03_22,3:09:33,33,27.9,28.9,84.8,131.2,14,10
2013_03_22,3:16:12,33.1,27.9,29.3,85.8,146.8,14,8.2
2013_03_22,3:27:22,33.3,27.9,29.2,84.8,163,14,8
2013_03_22,4:10:15,33.4,27.9,28,80.4,248,5,0.6
2013_03_22,4:16:51,33.3,27.9,27.9,80.2,248,5,1.4
2013_03_22,4:23:27,33.4,27.9,27.9,79.8,248.4,5,1.4
2013_03_22,4:30:03,33.7,27.9,27.3,77.2,279.4,9,6.4
2013_03_22,4:36:40,33.8,27.9,27.4,77.2,270.8,8,5.6
2013_03_22,4:43:16,33.8,27.9,27.5,77.2,256.2,9,3.2
2013_03_22,4:49:52,33.7,27.9,27.7,78.4,233,12,7
2013_03_22,4:56:29,33.4,27.9,27.7,79.4,231,12,5.8
2013_03_22,5:03:06,33.5,27.9,27.9,79.6,220.4,12,7
2013_03_22,5:09:42,33.4,27.9,27.8,79.6,221.6,11,6
2013_03_22,5:16:19,33.5,27.9,27.9,79.6,173.2,11,6.8
2013_03_22,5:22:54,33.5,27.9,28.3,81,174,11,7.4
2013_03_22,5:29:31,33.4,27.9,27.4,78.2,213,11,5.8
2013_03_22,5:36:07,33.5,27.9,27.3,77.8,163,11,5.8
2013_03_22,5:42:43,33.5,27.9,28.6,82,154.4,12,10.4
2013_03_22,5:49:23,33.1,27.9,28.6,83.4,147.2,14,9.8
2013_03_22,5:56:00,33.1,27.9,28.4,82.6,141,15,11
2013_03_22,6:02:37,33,27.9,28.5,83.4,145,15,10
2013_03_22,6:09:13,32.9,27.9,28.6,83.8,154,12,8.2
2013_03_22,6:15:49,32.9,27.9,28.6,84,143.2,13,9.2
2013_03_22,6:22:26,32.9,27.9,28.6,84,161.2,13,9
2013_03_22,6:29:03,32.9,27.9,28.2,82.8,174.4,13,6.2
2013_03_22,6:35:39,33,27.9,28,81.6,198.2,9,4.8
2013_03_22,6:42:16,32.9,27.9,27.2,79.4,198,9,2
2013_03_22,6:48:53,32.8,27.9,27.1,79.2,228.2,9,2
2013_03_22,6:55:29,32.8,27.9,27.2,79.6,239.4,9,1.2
2013_03_22,7:02:06,32.8,27.9,27.2,79.8,167.8,9,3.6
2013_03_22,7:08:44,32.9,27.9,27.2,79.4,213.4,9,7.4
2013_03_22,7:15:20,32.8,27.9,27,78.8,213.2,11,5.4
2013_03_22,7:21:57,32.9,27.9,27,78.6,165.6,11,2.6
2013_03_22,7:28:35,33,28,27.1,78.6,136.8,11,1.6
2013_03_22,7:35:11,33,27.9,27.4,79.6,95.4,5,1
2013_03_22,7:41:49,33,28,27.2,79,48.4,5,0.6
2013_03_22,7:48:26,32.9,28,27.3,79.6,249.8,11,7.8
2013_03_22,7:55:03,32.8,28,27,79,235.6,11,4.4
2013_03_22,8:01:40,32.6,28,27.4,81,228.8,12,7.2
2013_03_22,8:08:16,32.7,28,27.6,81.2,253.6,15,10.6
2013_03_22,8:14:53,32.7,28,27.3,80.4,239.6,15,8.2
